Customer ID,Recency,Frequency,Monetary,r_qt,f_qt,m_quartile,m_qt,RFM Score
41333,52,6,2177,5,4,2,2,542
41334,260,5,3876,2,3,3,3,233
41335,415,5,2674,2,3,2,2,232
41336,442,4,1141,1,3,1,1,131
41337,194,7,4758,3,5,4,4,354
41338,29,7,4960,5,5,4,4,554
41339,528,3,1046,1,2,1,1,121
41340,372,10,10343,2,5,5,5,255
41341,143,5,3845,3,3,3,3,333
41342,739,4,3532,1,3,3,3,133
41343,875,4,1595,1,3,1,1,131
41344,760,4,3461,1,3,3,3,133
41345,231,4,3585,3,3,3,3,333
41346,850,3,2358,1,2,2,2,122
41347,103,7,7782,4,5,5,5,455
41348,295,6,5491,2,4,4,4,244
41349,131,9,7761,4,5,5,5,455
41350,401,5,5679,2,3,5,5,235
41351,197,5,3432,3,3,3,3,333
41352,150,3,2578,3,2,2,2,322
41353,7,3,3229,5,2,3,3,523
41354,66,9,7129,4,5,5,5,455
41355,193,9,5372,3,5,4,4,354
41356,230,5,5610,3,3,5,5,335
41357,959,2,4490,1,1,4,4,114
41358,396,2,2000,2,1,2,2,212
41359,850,3,3908,1,2,3,3,123
41360,142,1,239,3,1,1,1,311
41361,166,7,6182,3,5,5,5,355
41362,124,8,4399,4,5,4,4,454
41363,154,5,3480,3,3,3,3,333
41364,22,4,2344,5,3,2,2,532
41365,39,7,4928,5,5,4,4,554
41366,235,2,1858,3,1,1,1,311
41367,416,3,3012,2,2,2,2,222
41369,33,6,3802,5,4,3,3,543
41370,147,6,4535,3,4,4,4,344
41371,235,4,3694,3,3,3,3,333
41372,1033,1,2150,1,1,2,2,112
41373,333,5,3420,2,3,3,3,233
41374,1053,2,2426,1,1,2,2,112
41375,141,4,3702,3,3,3,3,333
41376,545,2,1119,1,1,1,1,111
41377,19,4,628,5,3,1,1,531
41378,10,1,879,5,1,1,1,511
41379,159,3,2202,3,2,2,2,322
41380,473,3,2358,1,2,2,2,122
41381,236,3,2683,3,2,2,2,322
41382,209,5,3640,3,3,3,3,333
41383,841,2,1195,1,1,1,1,111
41384,341,8,6270,2,5,5,5,255
41385,6,4,2265,5,3,2,2,532
41386,88,6,5987,4,4,5,5,445
41387,590,7,3640,1,5,3,3,153
41388,127,6,4767,4,4,4,4,444
41389,261,8,6925,2,5,5,5,255
41390,13,6,3832,5,4,3,3,543
41391,323,4,5156,2,3,4,4,234
41392,805,2,2683,1,1,2,2,112
41393,5,7,3655,5,5,3,3,553
41394,1101,1,172,1,1,1,1,111
41395,273,2,1789,2,1,1,1,211
41396,23,6,4318,5,4,4,4,544
41397,672,2,1350,1,1,1,1,111
41398,407,4,1956,2,3,1,1,231
41399,265,5,1878,2,3,1,1,231
41400,197,6,2617,3,4,2,2,342
41401,809,2,2528,1,1,2,2,112
41402,96,7,4074,4,5,3,3,453
41403,919,2,2500,1,1,2,2,112
41404,611,2,1137,1,1,1,1,111
41405,1096,1,1120,1,1,1,1,111
41406,501,3,1284,1,2,1,1,121
41407,8,3,2453,5,2,2,2,522
41408,353,3,2993,2,2,2,2,222
41409,1087,3,1244,1,2,1,1,121
41410,112,9,10735,4,5,5,5,455
41411,345,6,6012,2,4,5,5,245
41412,346,3,1430,2,2,1,1,221
41413,258,2,1839,2,1,1,1,211
41414,158,3,2325,3,2,2,2,322
41415,138,5,5303,4,3,4,4,434
41416,160,3,1275,3,2,1,1,321
41417,600,4,5266,1,3,4,4,134
41418,69,9,10584,4,5,5,5,455
41419,379,5,4294,2,3,4,4,234
41420,116,6,2553,4,4,2,2,442
41422,93,3,3129,4,2,3,3,423
41423,232,6,5602,3,4,5,5,345
41424,421,3,1822,2,2,1,1,221
41425,103,5,2500,4,3,2,2,432
41426,130,6,2880,4,4,2,2,442
41427,217,6,6213,3,4,5,5,345
41428,196,9,7590,3,5,5,5,355
41430,412,4,1524,2,3,1,1,231
41431,150,5,2033,3,3,2,2,332
41432,32,6,4818,5,4,4,4,544
41433,57,6,4754,5,4,4,4,544
41434,67,5,5438,4,3,4,4,434
41435,152,3,3068,3,2,3,3,323
41436,263,4,980,2,3,1,1,231
41437,18,7,5051,5,5,4,4,554
41438,49,8,10554,5,5,5,5,555
41439,733,2,3910,1,1,3,3,113
41440,317,3,1855,2,2,1,1,221
41441,333,5,5408,2,3,4,4,234
41442,15,5,2119,5,3,2,2,532
41443,131,6,4517,4,4,4,4,444
41444,70,5,4634,4,3,4,4,434
41445,741,4,639,1,3,1,1,131
41446,341,6,4063,2,4,3,3,243
41447,524,2,2688,1,1,2,2,112
41448,113,4,5682,4,3,5,5,435
41449,543,5,5048,1,3,4,4,134
41450,75,5,5743,4,3,5,5,435
41451,22,7,5366,5,5,4,4,554
41452,265,6,5221,2,4,4,4,244
41453,467,2,1522,1,1,1,1,111
41454,150,6,3766,3,4,3,3,343
41455,23,3,1745,5,2,1,1,521
41456,30,5,3041,5,3,2,2,532
41457,466,2,374,1,1,1,1,111
41458,533,6,4401,1,4,4,4,144
41459,70,7,6742,4,5,5,5,455
41460,725,1,192,1,1,1,1,111
41461,70,6,7467,4,4,5,5,445
41462,88,5,3894,4,3,3,3,433
41463,554,4,5420,1,3,4,4,134
41464,241,4,2456,3,3,2,2,332
41465,347,4,3712,2,3,3,3,233
41466,92,4,1968,4,3,1,1,431
41467,40,2,2484,5,1,2,2,512
41468,809,2,862,1,1,1,1,111
41469,16,3,2895,5,2,2,2,522
41470,737,2,647,1,1,1,1,111
41471,143,9,5589,3,5,5,5,355
41472,293,8,8658,2,5,5,5,255
41473,104,5,2403,4,3,2,2,432
41474,47,2,1753,5,1,1,1,511
41475,166,4,1613,3,3,1,1,331
41476,108,6,4720,4,4,4,4,444
41477,367,5,1992,2,3,2,2,232
41478,72,6,1917,4,4,1,1,441
41479,451,4,2790,1,3,2,2,132
41480,98,3,2358,4,2,2,2,422
41481,351,3,889,2,2,1,1,221
41482,9,6,8861,5,4,5,5,545
41483,438,2,2452,1,1,2,2,112
41484,279,6,2678,2,4,2,2,242
41485,12,5,5489,5,3,4,4,534
41486,121,6,5269,4,4,4,4,444
41487,204,5,4221,3,3,4,4,334
41488,210,5,3764,3,3,3,3,333
41489,120,5,4530,4,3,4,4,434
41490,606,3,1465,1,2,1,1,121
41491,112,7,3007,4,5,2,2,452
41492,38,7,1979,5,5,1,1,551
41493,62,6,6299,4,4,5,5,445
41494,36,5,2540,5,3,2,2,532
41495,95,8,7425,4,5,5,5,455
41496,487,2,693,1,1,1,1,111
41497,1184,1,640,1,1,1,1,111
41498,257,2,878,2,1,1,1,211
41499,88,6,4776,4,4,4,4,444
41500,299,2,970,2,1,1,1,211
41501,197,8,7298,3,5,5,5,355
41502,157,7,2473,3,5,2,2,352
41503,6,9,6450,5,5,5,5,555
41504,30,7,4911,5,5,4,4,554
41505,77,4,3868,4,3,3,3,433
41506,402,5,5728,2,3,5,5,235
41507,343,4,1553,2,3,1,1,231
41508,286,6,5263,2,4,4,4,244
41509,233,4,3517,3,3,3,3,333
41510,91,6,4504,4,4,4,4,444
41511,160,4,2246,3,3,2,2,332
41512,132,2,3040,4,1,2,2,412
41513,252,4,2807,2,3,2,2,232
41514,48,7,4241,5,5,4,4,554
41515,730,1,384,1,1,1,1,111
41516,99,7,2247,4,5,2,2,452
41517,269,3,2565,2,2,2,2,222
41518,33,4,3282,5,3,3,3,533
41519,59,5,1686,5,3,1,1,531
41520,836,2,1233,1,1,1,1,111
41521,449,3,728,1,2,1,1,121
41522,9,9,6893,5,5,5,5,555
41523,399,7,5770,2,5,5,5,255
41524,668,6,5982,1,4,5,5,145
41525,48,4,1750,5,3,1,1,531
41526,29,7,5626,5,5,5,5,555
41527,53,8,7895,5,5,5,5,555
41528,151,7,5715,3,5,5,5,355
41529,41,7,4932,5,5,4,4,554
41530,312,3,647,2,2,1,1,221
41531,250,5,3966,2,3,3,3,233
41532,89,3,2601,4,2,2,2,422
41533,200,6,5332,3,4,4,4,344
41534,415,2,547,2,1,1,1,211
41535,61,4,3201,5,3,3,3,533
41536,141,5,3134,3,3,3,3,333
41537,115,8,4433,4,5,4,4,454
41538,607,4,2158,1,3,2,2,132
41539,186,7,4713,3,5,4,4,354
41540,416,7,6917,2,5,5,5,255
41541,294,3,1802,2,2,1,1,221
41542,85,5,4540,4,3,4,4,434
41543,161,4,3617,3,3,3,3,333
41544,25,5,3822,5,3,3,3,533
41545,162,5,3411,3,3,3,3,333
41546,528,3,1585,1,2,1,1,121
41547,237,4,3262,3,3,3,3,333
41548,139,6,3280,3,4,3,3,343
41549,313,3,1282,2,2,1,1,221
41550,72,5,4536,4,3,4,4,434
41551,218,4,4794,3,3,4,4,334
41552,3,6,2837,5,4,2,2,542
41553,209,4,1623,3,3,1,1,331
41554,334,4,3492,2,3,3,3,233
41555,346,2,1188,2,1,1,1,211
41556,323,7,5207,2,5,4,4,254
41557,88,4,2229,4,3,2,2,432
41558,193,6,4479,3,4,4,4,344
41559,188,9,6969,3,5,5,5,355
41560,261,5,4899,2,3,4,4,234
41561,976,1,69,1,1,1,1,111
41562,47,7,4136,5,5,3,3,553
41563,979,1,45,1,1,1,1,111
41564,169,6,3608,3,4,3,3,343
41565,22,9,8135,5,5,5,5,555
41566,603,7,5935,1,5,5,5,155
41567,4,5,3298,5,3,3,3,533
41568,95,6,3810,4,4,3,3,443
41569,210,6,6007,3,4,5,5,345
41570,173,6,4260,3,4,4,4,344
41571,62,6,4790,4,4,4,4,444
41572,195,6,3446,3,4,3,3,343
41573,466,4,2515,1,3,2,2,132
41574,75,6,5284,4,4,4,4,444
41575,82,6,2308,4,4,2,2,442
41576,558,2,2050,1,1,2,2,112
41577,86,5,3145,4,3,3,3,433
41578,93,6,3250,4,4,3,3,443
41579,81,4,2261,4,3,2,2,432
41580,294,6,4357,2,4,4,4,244
41581,53,7,6081,5,5,5,5,555
41582,72,6,5280,4,4,4,4,444
41583,17,5,3949,5,3,3,3,533
41584,490,5,3156,1,3,3,3,133
41585,470,4,2829,1,3,2,2,132
41586,347,6,7584,2,4,5,5,245
41587,519,5,3012,1,3,2,2,132
41588,1272,1,1160,1,1,1,1,111
41589,456,5,1531,1,3,1,1,131
41590,377,4,2254,2,3,2,2,232
41591,321,6,4862,2,4,4,4,244
41592,141,4,4727,3,3,4,4,334
41593,408,4,2844,2,3,2,2,232
41594,156,8,7108,3,5,5,5,355
41595,130,12,8149,4,5,5,5,455
41596,1132,2,2560,1,1,2,2,112
41597,151,6,5163,3,4,4,4,344
41598,35,5,4129,5,3,3,3,533
41599,125,2,910,4,1,1,1,411
41600,5,10,4422,5,5,4,4,554
41601,276,5,4080,2,3,3,3,233
41602,12,7,5128,5,5,4,4,554
41603,7,7,8411,5,5,5,5,555
41604,220,7,7135,3,5,5,5,355
41605,267,9,10438,2,5,5,5,255
41606,141,7,6634,3,5,5,5,355
41607,714,4,4429,1,3,4,4,134
41608,41,5,1885,5,3,1,1,531
41609,307,4,3866,2,3,3,3,233
41610,93,9,7446,4,5,5,5,455
41611,272,9,7323,2,5,5,5,255
41612,61,9,6498,5,5,5,5,555
41613,220,4,1456,3,3,1,1,331
41614,192,7,5824,3,5,5,5,355
41615,856,3,3577,1,2,3,3,123
41616,253,5,4075,2,3,3,3,233
41617,504,6,4159,1,4,4,4,144
41618,211,4,3440,3,3,3,3,333
41619,42,7,3801,5,5,3,3,553
41620,53,6,7772,5,4,5,5,545
41621,90,4,1561,4,3,1,1,431
41622,83,7,4931,4,5,4,4,454
41623,24,5,4101,5,3,3,3,533
41624,236,7,5184,3,5,4,4,354
41625,410,3,816,2,2,1,1,221
41626,564,3,3846,1,2,3,3,123
41627,153,5,3702,3,3,3,3,333
41628,499,5,4414,1,3,4,4,134
41629,248,4,2479,2,3,2,2,232
41630,854,2,338,1,1,1,1,111
41631,86,7,5929,4,5,5,5,455
41632,132,3,2174,4,2,2,2,422
41633,269,5,3410,2,3,3,3,233
41634,653,5,3397,1,3,3,3,133
41635,199,6,4760,3,4,4,4,344
41636,274,4,3403,2,3,3,3,233
41637,32,6,4386,5,4,4,4,544
41638,74,7,5715,4,5,5,5,455
41639,162,5,2454,3,3,2,2,332
41640,2,6,4707,5,4,4,4,544
41641,227,5,3143,3,3,3,3,333
41642,722,3,3956,1,2,3,3,123
41643,434,4,4449,1,3,4,4,134
41644,533,3,1328,1,2,1,1,121
41645,59,9,8166,5,5,5,5,555
41646,278,2,2398,2,1,2,2,212
41647,323,10,8763,2,5,5,5,255
41648,354,5,4504,2,3,4,4,234
41649,166,3,3933,3,2,3,3,323
41650,87,8,3980,4,5,3,3,453
41651,46,2,369,5,1,1,1,511
41652,82,5,5070,4,3,4,4,434
41653,114,5,5238,4,3,4,4,434
41654,41,7,5007,5,5,4,4,554
41655,263,2,1336,2,1,1,1,211
41656,226,9,6356,3,5,5,5,355
41657,312,2,2232,2,1,2,2,212
41658,347,8,4934,2,5,4,4,254
41659,77,6,5688,4,4,5,5,445
41660,59,10,4602,5,5,4,4,554
41661,386,5,3024,2,3,2,2,232
41662,131,3,3044,4,2,2,2,422
41663,183,4,4920,3,3,4,4,334
41664,101,7,9312,4,5,5,5,455
41665,342,3,990,2,2,1,1,221
41666,160,6,4191,3,4,4,4,344
41667,422,3,1998,2,2,2,2,222
41668,68,9,7801,4,5,5,5,455
41669,512,4,1970,1,3,1,1,131
41670,60,9,4340,5,5,4,4,554
41671,276,5,2799,2,3,2,2,232
41672,24,6,2457,5,4,2,2,542
41673,130,7,4172,4,5,4,4,454
41674,132,8,3182,4,5,3,3,453
41675,929,3,2510,1,2,2,2,122
41676,136,5,3066,4,3,3,3,433
41677,133,5,4222,4,3,4,4,434
41678,190,9,9040,3,5,5,5,355
41680,617,5,5999,1,3,5,5,135
41681,119,3,2108,4,2,2,2,422
41682,70,7,7461,4,5,5,5,455
41683,24,6,3978,5,4,3,3,543
41684,68,7,3264,4,5,3,3,453
41685,65,11,4516,4,5,4,4,454
41686,68,8,7148,4,5,5,5,455
41687,130,6,4051,4,4,3,3,443
41688,421,4,3016,2,3,2,2,232
41689,160,3,2065,3,2,2,2,322
41690,27,6,7665,5,4,5,5,545
41691,55,9,4181,5,5,4,4,554
41692,375,4,1506,2,3,1,1,231
41693,72,3,2381,4,2,2,2,422
41694,351,3,4126,2,2,3,3,223
41695,190,6,2832,3,4,2,2,342
41696,111,10,7249,4,5,5,5,455
41697,74,3,3314,4,2,3,3,423
41698,203,6,4742,3,4,4,4,344
41699,903,2,1854,1,1,1,1,111
41700,147,4,4434,3,3,4,4,334
41701,73,6,5050,4,4,4,4,444
41702,383,6,3595,2,4,3,3,243
41703,64,7,4530,4,5,4,4,454
41704,763,4,3237,1,3,3,3,133
41705,49,5,1452,5,3,1,1,531
41706,301,7,5551,2,5,4,4,254
41707,393,6,4658,2,4,4,4,244
41708,352,7,3969,2,5,3,3,253
41709,132,5,3409,4,3,3,3,433
41710,241,4,3254,3,3,3,3,333
41711,190,7,5338,3,5,4,4,354
41712,427,7,5691,2,5,5,5,255
41713,171,7,5777,3,5,5,5,355
41714,127,4,2188,4,3,2,2,432
41715,152,2,1918,3,1,1,1,311
41716,349,5,4074,2,3,3,3,233
41717,216,5,1927,3,3,1,1,331
41718,213,6,708,3,4,1,1,341
41719,209,5,3405,3,3,3,3,333
41720,59,7,2420,5,5,2,2,552
41721,108,6,5997,4,4,5,5,445
41722,10,9,8135,5,5,5,5,555
41723,32,6,5891,5,4,5,5,545
41724,1117,1,392,1,1,1,1,111
41725,176,3,3065,3,2,3,3,323
41726,224,5,2841,3,3,2,2,332
41727,118,6,1410,4,4,1,1,441
41728,149,6,7265,3,4,5,5,345
41729,1159,2,1936,1,1,1,1,111
41730,308,9,10323,2,5,5,5,255
41731,530,3,2267,1,2,2,2,122
41732,36,9,8275,5,5,5,5,555
41733,57,5,3955,5,3,3,3,533
41734,306,6,4628,2,4,4,4,244
41735,570,2,2290,1,1,2,2,112
41736,208,2,3123,3,1,3,3,313
41737,226,3,2469,3,2,2,2,322
41738,704,5,4528,1,3,4,4,134
41739,454,2,1459,1,1,1,1,111
41740,299,8,5713,2,5,5,5,255
41741,72,12,4987,4,5,4,4,454
41742,31,3,1487,5,2,1,1,521
41743,345,5,3561,2,3,3,3,233
41744,29,2,3110,5,1,3,3,513
41745,188,4,5020,3,3,4,4,334
41746,495,3,2001,1,2,2,2,122
41747,89,5,3922,4,3,3,3,433
41748,554,3,2738,1,2,2,2,122
41749,750,2,843,1,1,1,1,111
41750,375,3,2159,2,2,2,2,222
41751,64,3,2244,4,2,2,2,422
41752,306,5,5222,2,3,4,4,234
41753,116,7,4938,4,5,4,4,454
41754,4,5,3191,5,3,3,3,533
41755,749,4,3031,1,3,2,2,132
41756,59,6,5236,5,4,4,4,544
41757,249,4,5425,2,3,4,4,234
41758,563,4,3700,1,3,3,3,133
41759,141,5,3292,3,3,3,3,333
41760,29,4,4992,5,3,4,4,534
41761,1,4,5997,5,3,5,5,535
41762,238,4,1469,3,3,1,1,331
41763,258,5,2423,2,3,2,2,232
41764,251,4,2452,2,3,2,2,232
41765,153,5,4131,3,3,3,3,333
41766,220,8,6224,3,5,5,5,355
41767,439,7,6644,1,5,5,5,155
41768,16,7,4536,5,5,4,4,554
41769,66,6,4127,4,4,3,3,443
41770,238,5,3690,3,3,3,3,333
41771,151,4,3140,3,3,3,3,333
41772,6,7,7402,5,5,5,5,555
41773,90,9,8682,4,5,5,5,455
41774,433,3,3507,1,2,3,3,123
41775,331,3,1435,2,2,1,1,221
41776,130,8,9647,4,5,5,5,455
41777,248,6,3794,2,4,3,3,243
41778,737,4,1705,1,3,1,1,131
41779,283,4,4406,2,3,4,4,234
41780,309,3,1725,2,2,1,1,221
41781,464,5,6382,1,3,5,5,135
41782,395,2,1694,2,1,1,1,211
41783,405,4,2728,2,3,2,2,232
41784,81,5,3606,4,3,3,3,433
41785,143,8,7337,3,5,5,5,355
41786,118,7,6282,4,5,5,5,455
41787,291,4,1691,2,3,1,1,231
41788,255,6,2147,2,4,2,2,242
41789,50,8,5580,5,5,5,5,555
41790,603,3,2584,1,2,2,2,122
41791,59,5,2384,5,3,2,2,532
41792,301,5,4953,2,3,4,4,234
41793,390,3,1008,2,2,1,1,221
41794,605,1,1470,1,1,1,1,111
41795,560,9,4274,1,5,4,4,154
41796,484,2,2190,1,1,2,2,112
41797,525,4,2293,1,3,2,2,132
41798,184,6,7662,3,4,5,5,345
41799,397,2,2417,2,1,2,2,212
41800,90,14,14720,4,5,5,5,455
41801,23,5,4840,5,3,4,4,534
41802,73,5,2644,4,3,2,2,432
41803,20,7,6932,5,5,5,5,555
41804,135,6,5011,4,4,4,4,444
41805,75,4,3250,4,3,3,3,433
41806,264,5,4748,2,3,4,4,234
41807,842,1,1068,1,1,1,1,111
41808,7,6,2427,5,4,2,2,542
41809,45,4,3221,5,3,3,3,533
41810,6,5,1263,5,3,1,1,531
41811,810,3,1928,1,2,1,1,121
41812,395,4,2745,2,3,2,2,232
41813,375,4,3383,2,3,3,3,233
41814,143,4,1122,3,3,1,1,331
41815,126,3,3419,4,2,3,3,423
41816,153,3,2473,3,2,2,2,322
41817,175,4,970,3,3,1,1,331
41818,70,3,2852,4,2,2,2,422
41819,16,6,2957,5,4,2,2,542
41820,36,6,5554,5,4,4,4,544
41821,69,5,4001,4,3,3,3,433
41822,711,4,1168,1,3,1,1,131
41823,120,6,5156,4,4,4,4,444
41824,936,1,141,1,1,1,1,111
41825,381,3,2503,2,2,2,2,222
41826,252,7,3743,2,5,3,3,253
41827,5,12,5031,5,5,4,4,554
41828,63,11,6731,4,5,5,5,455
41829,5,12,11234,5,5,5,5,555
41830,93,6,3811,4,4,3,3,443
41831,65,6,8487,4,4,5,5,445
41832,132,8,8530,4,5,5,5,455
41833,209,6,2894,3,4,2,2,342
41834,180,9,8752,3,5,5,5,355
41835,179,3,4295,3,2,4,4,324
41836,263,4,3523,2,3,3,3,233
41837,9,6,5865,5,4,5,5,545
41838,137,5,3190,4,3,3,3,433
41839,554,5,2885,1,3,2,2,132
41840,5,10,8909,5,5,5,5,555
41841,127,7,5711,4,5,5,5,455
41842,236,5,3649,3,3,3,3,333
41843,905,4,3748,1,3,3,3,133
41844,110,4,1634,4,3,1,1,431
41845,435,2,1592,1,1,1,1,111
41846,39,5,1992,5,3,2,2,532
41847,84,6,2633,4,4,2,2,442
41848,781,4,2214,1,3,2,2,132
41849,39,5,2800,5,3,2,2,532
41850,157,7,6806,3,5,5,5,355
41851,217,1,1431,3,1,1,1,311
41852,872,2,2396,1,1,2,2,112
41853,1007,1,564,1,1,1,1,111
41854,432,5,3738,1,3,3,3,133
41855,68,10,14023,4,5,5,5,455
41856,214,3,2902,3,2,2,2,322
41857,81,7,4824,4,5,4,4,454
41858,324,3,2147,2,2,2,2,222
41859,85,9,3127,4,5,3,3,453
41860,171,9,11221,3,5,5,5,355
41861,123,5,2550,4,3,2,2,432
41862,143,6,4342,3,4,4,4,344
41863,1002,2,1521,1,1,1,1,111
41864,384,6,2744,2,4,2,2,242
41865,266,4,1106,2,3,1,1,231
41866,114,7,8222,4,5,5,5,455
41867,55,10,10161,5,5,5,5,555
41868,327,8,4079,2,5,3,3,253
41869,23,5,1695,5,3,1,1,531
41870,47,4,3572,5,3,3,3,533
41871,166,7,7867,3,5,5,5,355
41872,278,3,2839,2,2,2,2,222
41873,291,6,5098,2,4,4,4,244
41874,85,4,2097,4,3,2,2,432
41875,14,9,7118,5,5,5,5,555
41876,325,7,4973,2,5,4,4,254
41877,61,5,4209,5,3,4,4,534
41878,375,4,3475,2,3,3,3,233
41879,95,7,5458,4,5,4,4,454
41880,84,6,5235,4,4,4,4,444
41881,325,3,2331,2,2,2,2,222
41882,139,7,4442,3,5,4,4,354
41883,308,7,6236,2,5,5,5,255
41884,136,4,2406,4,3,2,2,432
41885,19,7,3239,5,5,3,3,553
41886,166,4,2429,3,3,2,2,332
41887,120,4,2708,4,3,2,2,432
41888,323,2,3030,2,1,2,2,212
41889,44,7,4679,5,5,4,4,554
41890,181,3,2612,3,2,2,2,322
41891,6,6,2548,5,4,2,2,542
41892,329,2,1036,2,1,1,1,211
41893,223,8,5153,3,5,4,4,354
41894,144,7,5273,3,5,4,4,354
41895,96,4,3658,4,3,3,3,433
41896,282,4,3251,2,3,3,3,233
41897,818,3,3588,1,2,3,3,123
41898,94,2,599,4,1,1,1,411
41899,135,7,4830,4,5,4,4,454
41900,5,6,3988,5,4,3,3,543
41901,16,7,3909,5,5,3,3,553
41902,109,5,5199,4,3,4,4,434
41903,18,4,4036,5,3,3,3,533
41904,171,3,2820,3,2,2,2,322
41905,695,6,2245,1,4,2,2,142
41906,10,4,1677,5,3,1,1,531
41907,67,7,6586,4,5,5,5,455
41908,534,5,4459,1,3,4,4,134
41909,133,5,3034,4,3,2,2,432
41910,5,4,2692,5,3,2,2,532
41911,136,7,4057,4,5,3,3,453
41912,161,5,4414,3,3,4,4,334
41913,267,6,3862,2,4,3,3,243
41914,93,7,8453,4,5,5,5,455
41915,266,10,8448,2,5,5,5,255
41916,38,5,3266,5,3,3,3,533
41917,47,5,4998,5,3,4,4,534
41918,723,5,4697,1,3,4,4,134
41919,392,4,1413,2,3,1,1,231
41920,189,4,5863,3,3,5,5,335
41921,42,7,5912,5,5,5,5,555
41923,15,4,3603,5,3,3,3,533
41924,44,13,9098,5,5,5,5,555
41925,588,3,3127,1,2,3,3,123
41926,71,5,3873,4,3,3,3,433
41927,333,6,3491,2,4,3,3,243
41928,112,2,2675,4,1,2,2,412
41929,133,6,5125,4,4,4,4,444
41930,667,6,2150,1,4,2,2,142
41931,89,6,4309,4,4,4,4,444
41932,178,10,9518,3,5,5,5,355
41933,74,9,6500,4,5,5,5,455
41934,161,4,2028,3,3,2,2,332
41935,454,4,1202,1,3,1,1,131
41936,142,3,2669,3,2,2,2,322
41937,15,9,5567,5,5,4,4,554
41938,634,7,4678,1,5,4,4,154
41939,228,4,5087,3,3,4,4,334
41940,39,3,2158,5,2,2,2,522
41941,135,9,5965,4,5,5,5,455
41942,143,6,5748,3,4,5,5,345
41943,161,4,4935,3,3,4,4,334
41944,572,3,2781,1,2,2,2,122
41945,2,6,6336,5,4,5,5,545
41946,361,6,5349,2,4,4,4,244
41947,350,6,5854,2,4,5,5,245
41948,212,7,4058,3,5,3,3,353
41949,158,7,5650,3,5,5,5,355
41950,371,3,1008,2,2,1,1,221
41951,248,3,3598,2,2,3,3,223
41952,714,3,2005,1,2,2,2,122
41953,43,6,3749,5,4,3,3,543
41954,29,4,3496,5,3,3,3,533
41955,123,6,4119,4,4,3,3,443
41956,434,3,3658,1,2,3,3,123
41957,251,6,3592,2,4,3,3,243
41958,100,8,5897,4,5,5,5,455
41959,1007,1,264,1,1,1,1,111
41960,40,5,3731,5,3,3,3,533
41961,661,2,1102,1,1,1,1,111
41962,26,6,5346,5,4,4,4,544
41963,55,5,4306,5,3,4,4,534
41964,439,3,1640,1,2,1,1,121
41965,602,4,1076,1,3,1,1,131
41966,420,2,1839,2,1,1,1,211
41967,47,6,5885,5,4,5,5,545
41968,649,3,2565,1,2,2,2,122
41969,222,5,2148,3,3,2,2,332
41970,220,3,2024,3,2,2,2,322
41971,111,3,2848,4,2,2,2,422
41972,202,3,4336,3,2,4,4,324
41973,44,6,4429,5,4,4,4,544
41974,80,6,2960,4,4,2,2,442
41975,55,10,9948,5,5,5,5,555
41976,1004,2,1003,1,1,1,1,111
41977,20,5,4505,5,3,4,4,534
41978,457,4,3250,1,3,3,3,133
41979,105,5,3223,4,3,3,3,433
41980,204,6,3303,3,4,3,3,343
41981,5,5,3707,5,3,3,3,533
41982,451,1,1362,1,1,1,1,111
41983,928,1,1185,1,1,1,1,111
41984,252,3,380,2,2,1,1,221
41985,733,5,3794,1,3,3,3,133
41986,376,5,3824,2,3,3,3,233
41987,578,2,2925,1,1,2,2,112
41988,23,5,1399,5,3,1,1,531
41989,612,4,1855,1,3,1,1,131
41990,132,6,6633,4,4,5,5,445
41991,94,6,2978,4,4,2,2,442
41992,234,3,2457,3,2,2,2,322
41993,90,6,2864,4,4,2,2,442
41994,167,6,4524,3,4,4,4,344
41995,127,2,1280,4,1,1,1,411
41996,433,3,2078,1,2,2,2,122
41997,312,8,10548,2,5,5,5,255
41998,1035,3,1800,1,2,1,1,121
41999,193,5,3285,3,3,3,3,333
42000,25,3,2439,5,2,2,2,522
42001,209,4,4191,3,3,4,4,334
42002,71,6,3930,4,4,3,3,443
42003,6,6,6278,5,4,5,5,545
42004,328,6,3625,2,4,3,3,243
42005,648,3,773,1,2,1,1,121
42006,251,4,2971,2,3,2,2,232
42007,282,3,939,2,2,1,1,221
42008,179,10,7013,3,5,5,5,355
42009,488,7,6280,1,5,5,5,155
42010,429,3,1728,2,2,1,1,221
42011,3,9,6102,5,5,5,5,555
42012,421,4,2626,2,3,2,2,232
42013,20,7,4470,5,5,4,4,554
42014,75,9,6569,4,5,5,5,455
42015,34,2,1830,5,1,1,1,511
42016,382,3,2047,2,2,2,2,222
42017,98,7,7443,4,5,5,5,455
42018,863,2,1576,1,1,1,1,111
42019,262,6,1135,2,4,1,1,241
42020,122,7,8301,4,5,5,5,455
42021,165,9,5879,3,5,5,5,355
42022,16,5,6921,5,3,5,5,535
42023,213,4,2179,3,3,2,2,332
42024,42,4,3308,5,3,3,3,533
42025,68,5,3941,4,3,3,3,433
42026,49,5,5349,5,3,4,4,534
42027,36,8,3665,5,5,3,3,553
42029,95,5,3145,4,3,3,3,433
42030,73,5,3451,4,3,3,3,433
42031,76,6,6575,4,4,5,5,445
42032,298,8,5368,2,5,4,4,254
42033,592,4,1913,1,3,1,1,131
42034,74,6,3602,4,4,3,3,443
42035,288,6,5213,2,4,4,4,244
42036,69,6,6140,4,4,5,5,445
